,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
3361.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3362.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3363.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3364.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3365.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3366.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
3367.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
3368.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3369.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3370.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3371.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3372.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3373.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3374.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3375.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3376.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3377.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3378.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3379.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3380.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3381.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3382.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3383.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3384.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3385.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3386.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3387.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3388.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3389.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3390.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3391.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3392.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3393.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3394.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3395.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3396.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3397.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3398.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3399.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3400.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3401.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3402.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3403.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3404.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3405.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3406.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3407.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3408.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3409.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3410.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3411.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3412.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3413.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3414.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3415.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3416.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3417.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3418.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3419.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3420.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3421.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3422.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3423.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3424.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3425.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
3426.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3427.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3428.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3429.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3430.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3431.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3432.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3433.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3434.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3435.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3436.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3437.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3438.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3439.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3440.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3441.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3442.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3443.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3444.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3445.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3446.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3447.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3448.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3449.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3450.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3451.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3452.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3453.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3454.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3455.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3456.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3457.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3458.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3459.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3460.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3461.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
3462.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3463.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3464.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3465.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3466.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3467.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3468.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3469.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3470.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3471.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3472.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3473.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3474.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3475.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3476.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3477.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3478.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3479.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3480.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3481.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3482.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3483.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3484.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3485.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3486.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3487.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3488.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3489.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3490.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3491.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3492.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3493.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3494.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3495.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3496.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3497.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3498.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3499.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3500.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3501.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3502.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
3503.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3504.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3505.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3506.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3507.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3508.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3509.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3510.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3511.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3512.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3513.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3514.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3515.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3516.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3517.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3518.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3519.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3520.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3521.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3522.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3523.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3524.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3525.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3526.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3527.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3528.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3529.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3530.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3531.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3532.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3533.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3534.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3535.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3536.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3537.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3538.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3539.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3540.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3541.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3542.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3543.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3544.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3545.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3546.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3547.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3548.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3549.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3550.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3551.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3552.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3553.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
3554.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3555.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3556.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3557.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3558.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3559.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3560.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3561.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3562.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3563.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3564.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3565.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3566.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3567.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3568.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3569.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3570.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3571.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3572.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3573.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3574.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3575.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3576.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3577.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3578.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3579.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3580.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3581.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3582.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3583.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3584.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3585.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3586.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3587.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3588.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3589.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3590.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3591.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3592.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3593.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3594.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3595.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3596.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3597.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3598.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3599.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3600.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3601.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3602.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3603.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
3604.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3605.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3606.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3607.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3608.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3609.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3610.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3611.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3612.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3613.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3614.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3615.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3616.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3617.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3618.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3619.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3620.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3621.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3622.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3623.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3624.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3625.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3626.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3627.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3628.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3629.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3630.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3631.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3632.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3633.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3634.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3635.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3636.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3637.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3638.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3639.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3640.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3641.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3642.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3643.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3644.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3645.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3646.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3647.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3648.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3649.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3650.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3651.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3652.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3653.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3654.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3655.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3656.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3657.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3658.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3659.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3660.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3661.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3662.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3663.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3664.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3665.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3666.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3667.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3668.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3669.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3670.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3671.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3672.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
3673.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3674.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3675.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3676.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3677.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3678.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3679.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3680.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3681.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3682.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3683.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3684.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3685.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3686.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3687.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3688.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3689.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3690.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3691.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3692.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3693.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3694.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3695.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3696.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3697.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3698.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3699.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3700.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3701.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3702.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3703.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3704.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3705.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
3706.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3707.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3708.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3709.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3710.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3711.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3712.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3713.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3714.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3715.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3716.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3717.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
3718.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3719.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
3720.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
3721.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
3722.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3723.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
3724.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3725.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
3726.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3727.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
3728.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
