,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
3509.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3510.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3511.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3512.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3513.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3514.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3515.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3516.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3517.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3518.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3519.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3520.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3521.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
3522.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3523.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3524.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3525.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3526.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3527.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3528.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3529.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3530.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3531.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3532.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3533.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3534.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
3535.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3536.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3537.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3538.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3539.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3540.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3541.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3542.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3543.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3544.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3545.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3546.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3547.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3548.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3549.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3550.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3551.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3552.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3553.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3554.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3555.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
3556.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3557.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3558.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3559.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3560.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
3561.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3562.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3563.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3564.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3565.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3566.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3567.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3568.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3569.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3570.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3571.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3572.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
3573.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3574.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3575.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3576.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3577.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3578.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3579.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3580.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3581.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3582.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3583.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3584.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3585.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3586.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3587.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3588.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3589.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3590.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3591.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3592.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3593.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3594.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3595.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3596.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3597.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3598.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3599.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3600.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3601.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3602.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3603.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3604.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3605.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3606.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3607.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3608.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3609.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3610.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3611.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3612.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3613.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3614.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3615.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3616.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3617.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3618.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3619.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3620.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3621.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3622.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3623.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3624.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3625.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3626.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3627.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3628.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3629.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3630.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3631.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3632.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3633.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3634.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3635.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3636.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3637.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3638.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3639.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3640.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3641.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
3642.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3643.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3644.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3645.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3646.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3647.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3648.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3649.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3650.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3651.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
3652.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3653.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3654.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3655.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3656.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3657.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3658.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3659.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3660.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3661.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3662.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3663.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3664.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3665.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3666.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3667.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3668.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3669.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3670.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3671.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3672.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3673.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3674.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3675.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3676.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3677.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3678.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3679.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3680.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3681.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3682.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3683.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3684.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3685.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3686.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3687.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3688.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3689.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3690.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3691.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3692.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3693.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
3694.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3695.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3696.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3697.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3698.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3699.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3700.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3701.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3702.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3703.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
3704.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3705.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3706.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3707.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3708.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3709.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3710.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3711.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3712.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3713.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3714.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3715.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3716.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3717.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3718.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3719.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3720.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3721.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3722.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3723.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3724.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3725.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3726.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3727.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3728.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3729.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3730.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3731.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3732.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3733.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3734.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3735.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3736.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3737.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3738.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3739.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3740.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3741.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3742.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3743.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3744.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3745.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3746.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3747.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3748.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3749.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3750.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3751.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3752.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3753.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3754.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3755.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3756.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3757.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3758.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3759.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3760.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3761.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3762.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3763.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3764.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3765.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3766.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3767.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3768.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3769.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3770.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3771.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3772.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3773.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3774.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3775.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3776.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3777.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3778.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3779.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3780.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3781.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3782.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3783.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3784.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3785.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
3786.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3787.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3788.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3789.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3790.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3791.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3792.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3793.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3794.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3795.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3796.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3797.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3798.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3799.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3800.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3801.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3802.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
3803.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3804.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3805.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3806.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3807.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3808.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3809.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3810.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3811.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3812.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3813.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3814.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3815.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3816.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3817.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3818.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3819.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3820.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3821.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3822.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3823.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3824.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3825.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3826.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3827.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3828.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3829.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3830.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3831.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3832.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3833.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3834.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3835.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3836.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3837.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3838.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3839.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3840.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3841.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3842.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3843.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3844.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3845.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3846.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3847.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3848.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3849.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
3850.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3851.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3852.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3853.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3854.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3855.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3856.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3857.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3858.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3859.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3860.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3861.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
3862.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3863.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3864.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
3865.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3866.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3867.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3868.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3869.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3870.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
3871.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3872.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
3873.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3874.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
3875.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3876.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
3877.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3878.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3879.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
3880.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
